,축제명,시도명,시군구명,법정동 코드,법정동 이름,도로명주소 코드,도로명주소,zip_cd,위도,경도,축제일,연,월,일,방문객수
229,제53회 황토현동학농민혁명기념제,전라북도,정읍시,4518036021.0,덕천면,452000000000.0,전라북도 정읍시 덕천면 동학로 742,56149.0,35.63130705,126.8313917,20200509,2020,5,9,3456
230,제31회 정읍사문화제,전라북도,정읍시,4518010400.0,시기동,452000000000.0,전라북도 정읍시 정읍사로 541 (시기동),56204.0,35.55073015,126.8615763,20200926,2020,9,26,28623
231,제14회 정읍 평생학습축제 및 제6회 주민자치 프로그램 발표회,전라북도,정읍시,4518010500.0,연지동,452000000000.0,전라북도 정읍시 중앙로 73 (연지동),56161.0,35.57039929,126.84890049999998,20201017,2020,10,17,5767
232,제15회 정읍 구절초꽃축제,전라북도,정읍시,4518043023.0,산내면,452000000000.0,전라북도 정읍시 산내면 청정로 926-65,56127.0,35.55427272,127.0188952,20200926,2020,9,26,29471
233,2020 정읍벚꽃축제,전라북도,정읍시,4518010400.0,시기동,452000000000.0,전라북도 정읍시 벚꽃로 401 (시기동),56164.0,35.561248,126.8557305,20200404,2020,4,4,24567
234,모란축제추진위원회,경기도,성남시 중원구,4113310100.0,성남동,411000000000.0,경기도 성남시 중원구 제일로35번길 51 (성남동),13366.0,37.4320045,127.1315674,20191001,2019,10,1,29979
235,은행골한마음잔치,경기도,성남시 중원구,4113310400.0,은행동,411000000000.0,경기도 성남시 중원구 순환로447번길 11 (은행동),13151.0,37.46123306,127.1707449,20190501,2019,5,1,18855
236,중원한마당축제,경기도,성남시 중원구,4113310300.0,금광동,411000000000.0,경기도 성남시 중원구 광명로 377 (금광동),13174.0,37.44885031,127.167697,20190901,2019,9,1,20040
237,분당구민 한마음 축제,경기도,성남시 분당구,4113510200.0,수내동,411000000000.0,경기도 성남시 분당구 성남대로 550 (수내동),13598.0,37.38030721,127.1211791,20191001,2019,10,1,8993
238,청계산철쭉축제,경기도,성남시 수정구,4113111300.0,상적동,411000000000.0,경기도 성남시 수정구 달래내로 407 (상적동),13442.0,37.42989648,127.0716316,20190427,2019,4,27,8547
239,수정숯골축제,경기도,성남시 수정구,4113110200.0,태평동,411000000000.0,경기도 성남시 수정구 수정로 233 (태평동),13282.0,37.44608464,127.1441445,20191001,2019,10,1,17112
240,벌터산 축제,경기도,성남시 수정구,4113110300.0,수진동,411000000000.0,경기도 성남시 수정구 산성대로 41,13315.0,37.4358321,127.1254889,20190401,2019,4,1,28225
241,당항포대첩축제,경상남도,고성군,4882040023.0,회화면,488000000000.0,경상남도 고성군 회화면 당항만로 1116,52915.0,35.05322615,128.39202759999998,20190426,2019,4,26,29136
242,함백산야생화축제,강원도,정선군,4277025321.0,고한읍,428000000000.0,강원도 정선군 고한읍 함백산로 865,26157.0,37.14853562,128.898962,20200808,2020,8,8,3709
243,민둥산억새꽃축제,강원도,정선군,4277032022.0,남면,428000000000.0,강원도 정선군 남면 민둥산로 7,26148.0,37.25494758,128.779595,20190927,2019,9,27,6968
244,정선아리랑제,강원도,정선군,4277025021.0,정선읍,428000000000.0,강원도 정선군 정선읍 봉양3길 17,26131.0,37.38024298,128.6602287,20200917,2020,9,17,14628
245,정월대보름달맞이축제,대구광역시,중구,2711010200.0,동인동2가,271000000000.0,대구광역시 중구 국채보상로139길 1 (동인동2가),41908.0,35.86932522,128.60615719999998,20110217,2011,2,17,8017
246,봉산도예전,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화2길 36,41959.0,35.863797,128.596776,20110407,2011,4,7,17444
247,「제34회 대구약령시 한방문화축제」,대구광역시,중구,2711011900.0,동성로3가,271000000000.0,대구광역시 중구 동성로3가 중앙대로 379-2,41936.0,35.86728621,128.5933489,20110503,2011,5,3,9935
248,동성로축제,대구광역시,중구,2711012300.0,동성로2가,271000000000.0,대구광역시 중구 동성로 28 (동성로2가),41938.0,35.869181,128.595424,20110520,2011,5,20,29209
249,대구화교중화문화축제,대구광역시,중구,2711011400.0,종로2가,271000000000.0,대구광역시 중구 중앙대로79길 31 (종로2가),41935.0,35.86904432,128.59206,20110830,2011,8,30,26586
250,중구미술협회전,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화길 77,41958.0,35.863373,128.5965657,20111004,2011,10,4,14445
251,봉산미술제,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화2길 36,41959.0,35.863797,128.596776,20111006,2011,10,6,12695
252,정월대보름달맞이축제,대구광역시,중구,2711010200.0,동인동2가,271000000000.0,대구광역시 중구 국채보상로139길 1 (동인동2가),41908.0,35.86932522,128.60615719999998,20120206,2012,2,6,28048
253,봉산도예전,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화2길 36,41959.0,35.863797,128.596776,20120406,2012,4,6,11234
254,「제35회 대구약령시 한방문화축제」,대구광역시,중구,2711011900.0,동성로3가,271000000000.0,대구광역시 중구 동성로3가 중앙대로 379-2,41936.0,35.86728621,128.5933489,20120502,2012,5,2,6929
255,동성로축제,대구광역시,중구,2711012300.0,동성로2가,271000000000.0,대구광역시 중구 동성로 28 (동성로2가),41938.0,35.869181,128.595424,20120518,2012,5,18,10770
256,봉산미술제,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화2길 36,41959.0,35.863797,128.596776,20121012,2012,10,12,9239
257,대구화교중화문화축제,대구광역시,중구,2711011400.0,종로2가,271000000000.0,대구광역시 중구 중앙대로79길 31 (종로2가),41935.0,35.86904432,128.59206,20121013,2012,10,13,15750
258,중구미술협회전,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화길 77,41958.0,35.863373,128.5965657,20121221,2012,12,21,27359
259,정월대보름달맞이축제,대구광역시,중구,2711010200.0,동인동2가,271000000000.0,대구광역시 중구 국채보상로139길 1 (동인동2가),41908.0,35.86932522,128.60615719999998,20130222,2013,2,22,24058
260,봉산도예전,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화2길 36,41959.0,35.863797,128.596776,20130409,2013,4,9,25992
261,「제36회 대구약령시 한방문화축제」,대구광역시,중구,2711011900.0,동성로3가,271000000000.0,대구광역시 중구 동성로3가 중앙대로 379-2,41936.0,35.86728621,128.5933489,20130508,2013,5,8,19317
262,동성로축제,대구광역시,중구,2711012300.0,동성로2가,271000000000.0,대구광역시 중구 동성로 28 (동성로2가),41938.0,35.869181,128.595424,20130517,2013,5,17,1966
263,봉산미술제,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화2길 36,41959.0,35.863797,128.596776,20131015,2013,10,15,2186
264,중구미술협회전,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화길 77,41958.0,35.863373,128.5965657,20131015,2013,10,15,28819
265,대구화교중화문화축제,대구광역시,중구,2711011400.0,종로2가,271000000000.0,대구광역시 중구 중앙대로79길 31 (종로2가),41935.0,35.86904432,128.59206,20131018,2013,10,18,9674
266,정월대보름달맞이축제,대구광역시,중구,2711010200.0,동인동2가,271000000000.0,대구광역시 중구 국채보상로139길 1 (동인동2가),41908.0,35.86932522,128.60615719999998,20140214,2014,2,14,24505
267,봉산도예전,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화2길 36,41959.0,35.863797,128.596776,20140411,2014,4,11,3511
268,「제37회 대구약령시 한방문화축제」,대구광역시,중구,2711011900.0,동성로3가,271000000000.0,대구광역시 중구 동성로3가 중앙대로 379-2,41936.0,35.86728621,128.5933489,20141001,2014,10,1,28969
269,동성로축제,대구광역시,중구,2711012300.0,동성로2가,271000000000.0,대구광역시 중구 동성로 28 (동성로2가),41938.0,35.869181,128.595424,20141003,2014,10,3,6676
270,대구화교중화문화축제,대구광역시,중구,2711011400.0,종로2가,271000000000.0,대구광역시 중구 중앙대로79길 31 (종로2가),41935.0,35.86904432,128.59206,20141004,2014,10,4,14589
271,봉산미술제,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화2길 36,41959.0,35.863797,128.596776,20141014,2014,10,14,12078
272,중구미술협회전,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화길 77,41958.0,35.863373,128.5965657,20141111,2014,11,11,23868
273,향촌동수제화골목 2014년「빨간구두 이야기」,대구광역시,중구,2711014700.0,대안동,271000000000.0,대구광역시 중구 서성로14길 92,41918.0,35.872928,128.592447,20141115,2014,11,15,10773
274,정월대보름달맞이축제,대구광역시,중구,2711010200.0,동인동2가,271000000000.0,대구광역시 중구 국채보상로139길 1 (동인동2가),41908.0,35.86932522,128.60615719999998,20150305,2015,3,5,2057
275,약령개장 357주년 2015「대구약령시 한방문화축제」,대구광역시,중구,2711011900.0,동성로3가,271000000000.0,대구광역시 중구 동성로3가 중앙대로 379-2,41936.0,35.86728621,128.5933489,20150415,2015,4,15,1292
276,동성로축제,대구광역시,중구,2711012300.0,동성로2가,271000000000.0,대구광역시 중구 동성로 28 (동성로2가),41938.0,35.869181,128.595424,20150501,2015,5,1,20273
277,봉산도예전,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화2길 36,41959.0,35.863797,128.596776,20150501,2015,5,1,12567
278,향촌동수제화골목 2015년「빨간구두 이야기」,대구광역시,중구,2711014700.0,대안동,271000000000.0,대구광역시 중구 서성로14길 92,41918.0,35.872928,128.592447,20150502,2015,5,2,3056
279,대구화교중화문화축제,대구광역시,중구,2711011400.0,종로2가,271000000000.0,대구광역시 중구 중앙대로79길 31 (종로2가),41935.0,35.86904432,128.59206,20151017,2015,10,17,27826
280,봉산미술제,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화2길 36,41959.0,35.863797,128.596776,20151020,2015,10,20,29717
281,정월대보름달맞이축제,대구광역시,중구,2711010200.0,동인동2가,271000000000.0,대구광역시 중구 국채보상로139길 1 (동인동2가),41908.0,35.86932522,128.60615719999998,20160222,2016,2,22,4277
282,2016 대구약령시한방문화축제,대구광역시,중구,2711011900.0,동성로3가,271000000000.0,대구광역시 중구 동성로3가 중앙대로 379-2,41936.0,35.86728621,128.5933489,20160504,2016,5,4,12392
283,봉산도예전,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화2길 36,41959.0,35.863797,128.596776,20160510,2016,5,10,3760
284,동성로축제,대구광역시,중구,2711012300.0,동성로2가,271000000000.0,대구광역시 중구 동성로 28 (동성로2가),41938.0,35.869181,128.595424,20160513,2016,5,13,1048
285,향촌동수제화골목 2016년「빨간구두 이야기」,대구광역시,중구,2711014700.0,대안동,271000000000.0,대구광역시 중구 서성로14길 92,41918.0,35.872928,128.592447,20160514,2016,5,14,21919
286,봉산미술제,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화2길 36,41959.0,35.863797,128.596776,20161020,2016,10,20,29747
287,대구화교중화문화축제,대구광역시,중구,2711011400.0,종로2가,271000000000.0,대구광역시 중구 중앙대로79길 31 (종로2가),41935.0,35.86904432,128.59206,20161022,2016,10,22,11201
288,봉산조형페스티벌 도예조각전,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화2길 36,41959.0,35.863797,128.596776,20170425,2017,4,25,13635
289,2017 대구약령시한방문화축제,대구광역시,중구,2711011900.0,동성로3가,271000000000.0,대구광역시 중구 동성로3가 중앙대로 379-2,41936.0,35.86728621,128.5933489,20170503,2017,5,3,11746
290,동성로축제,대구광역시,중구,2711012300.0,동성로2가,271000000000.0,대구광역시 중구 동성로 28 (동성로2가),41938.0,35.869181,128.595424,20170512,2017,5,12,22598
291,대구워터페스티벌,대구광역시,중구,2711015000.0,북성로1가,271000000000.0,대구광역시 중구 북성로1가 북성로 86-1,41918.0,35.87412715,128.59176499999998,20170730,2017,7,30,17581
292,대구 근대路야행,대구광역시,중구,2711010900.0,장관동,271000000000.0,대구광역시 중구 약령길 58-7,41934.0,35.868839,128.589995,20170825,2017,8,25,19707
293,대구화교중화문화축제,대구광역시,중구,2711011400.0,종로2가,271000000000.0,대구광역시 중구 중앙대로79길 31 (종로2가),41935.0,35.86904432,128.59206,20171014,2017,10,14,21645
294,대구스트리트 모터 페스티벌,대구광역시,중구,2711015600.0,남산동,271000000000.0,대구광역시 중구 명덕로35길 14 (남산동),41968.0,35.85747259,128.588345,20171021,2017,10,21,13102
295,봉산미술제,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화2길 36,41959.0,35.863797,128.596776,20171018,2017,10,18,19942
296,향촌동수제화골목 2017년「빨간구두 이야기」,대구광역시,중구,2711014700.0,대안동,271000000000.0,대구광역시 중구 서성로14길 92,41918.0,35.872928,128.592447,20171028,2017,10,28,24131
297,제1회 북성로 축제,대구광역시,중구,2711014900.0,태평로2가,271000000000.0,대구광역시 중구 태평로28길 20 (태평로2가),41917.0,35.874676,128.591662,20171029,2017,10,29,10814
298,봉산도자기축제,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화2길 36,41959.0,35.863797,128.596776,20180410,2018,4,10,11274
299,2018 대구약령시한방문화축제,대구광역시,중구,2711011900.0,동성로3가,271000000000.0,대구광역시 중구 동성로3가 중앙대로 379-2,41936.0,35.86728621,128.5933489,20180503,2018,5,3,27105
300,동성로축제,대구광역시,중구,2711012300.0,동성로2가,271000000000.0,대구광역시 중구 동성로 28 (동성로2가),41938.0,35.869181,128.595424,20180511,2018,5,11,20005
301,방천골목오페라축제,대구광역시,중구,2711015700.0,대봉동,271000000000.0,대구광역시 중구 동덕로8길 26-11 (대봉동),41952.0,35.85959468,128.606064,20180614,2018,6,14,19463
302,대구 근대路야행(1회),대구광역시,중구,2711010900.0,장관동,271000000000.0,대구광역시 중구 약령길 58-7,41934.0,35.868839,128.589995,20180824,2018,8,24,3148
303,대구 근대路야행(2회),대구광역시,중구,2711014000.0,동산동,271000000000.0,"대구광역시 중구 달구벌대로 2035 (동산동, 동산아파트)",41931.0,35.86708002,128.5860512,20180907,2018,9,7,3217
304,김광석노래부르기,대구광역시,수성구,2726010400.0,수성동2가,273000000000.0,대구광역시 수성구 수성로72길 43 (수성동2가),42124.0,35.856117,128.61623799999998,20180915,2018,9,15,3855
305,대구화교중화문화축제,대구광역시,중구,2711011400.0,종로2가,271000000000.0,대구광역시 중구 중앙대로79길 31 (종로2가),41935.0,35.86904432,128.59206,20181020,2018,10,20,8828
306,대구스트리트 모터 페스티벌,대구광역시,중구,2711015600.0,남산동,271000000000.0,대구광역시 중구 명덕로35길 14 (남산동),41968.0,35.85747259,128.588345,20181006,2018,10,6,2471
307,봉산미술제,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화2길 36,41959.0,35.863797,128.596776,20181010,2018,10,10,18029
308,제2회 북성로 축제,대구광역시,중구,2711014900.0,태평로2가,271000000000.0,대구광역시 중구 태평로28길 20 (태평로2가),41917.0,35.874676,128.591662,20181020,2018,10,20,28848
309,향촌동수제화골목 2018년「빨간구두 이야기」,대구광역시,중구,2711014700.0,대안동,271000000000.0,대구광역시 중구 서성로14길 92,41918.0,35.872928,128.592447,20181013,2018,10,13,19277
310,김광석추모콘서트,대구광역시,중구,2711015700.0,대봉동,271000000000.0,대구광역시 중구 달구벌대로 2232-18,41951.0,35.859472,128.6044017,20190106,2019,1,6,18278
311,봉산도자기축제,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화2길 36,41959.0,35.863797,128.596776,20190419,2019,4,19,27101
312,2019 대구약령시한방문화축제,대구광역시,중구,2711011900.0,동성로3가,271000000000.0,대구광역시 중구 동성로3가 중앙대로 379-2,41936.0,35.86728621,128.5933489,20190502,2019,5,2,7196
313,동성로축제,대구광역시,중구,2711012300.0,동성로2가,271000000000.0,대구광역시 중구 동성로 28 (동성로2가),41938.0,35.869181,128.595424,20190510,2019,5,10,16894
314,대구스트리트 모터 페스티벌,대구광역시,중구,2711015600.0,남산동,271000000000.0,대구광역시 중구 명덕로35길 14 (남산동),41968.0,35.85747259,128.588345,20190518,2019,5,18,22225
315,대구 문화제 야행,대구광역시,중구,2711010900.0,장관동,271000000000.0,대구광역시 중구 약령길 58-7,41934.0,35.868839,128.589995,20190823,2019,8,23,5686
316,김광석노래부르기,대구광역시,수성구,2726010400.0,수성동2가,273000000000.0,대구광역시 수성구 수성로72길 43 (수성동2가),42124.0,35.856117,128.61623799999998,20190921,2019,9,21,19077
317,대구화교중화문화축제,대구광역시,중구,2711011400.0,종로2가,271000000000.0,대구광역시 중구 중앙대로79길 31 (종로2가),41935.0,35.86904432,128.59206,20191019,2019,10,19,28936
318,봉산미술제,대구광역시,중구,2711010800.0,봉산동,271000000000.0,대구광역시 중구 봉산문화2길 36,41959.0,35.863797,128.596776,20191004,2019,10,4,16162
319,제27회 화도진축제,인천광역시,동구,2814010300.0,송현동,281000000000.0,인천광역시 동구 수문통로 4,22550.0,37.476747,126.63223899999998,20160520,2016,5,20,14335
320,제28회 화도진축제,인천광역시,동구,2814010300.0,송현동,281000000000.0,인천광역시 동구 수문통로 4,22550.0,37.476747,126.63223899999998,20170519,2017,5,19,16357
321,제29회 화도진축제,인천광역시,동구,2814010300.0,송현동,281000000000.0,인천광역시 동구 수문통로 4,22550.0,37.476747,126.63223899999998,20180518,2018,5,18,11382
322,제30회 화도진축제,인천광역시,동구,2814010300.0,송현동,281000000000.0,인천광역시 동구 수문통로 4,22550.0,37.476747,126.63223899999998,20190510,2019,5,10,14168
323,2020 대전 서구힐링 아트페스티벌,대전광역시,서구,3017011200.0,둔산동,302000000000.0,대전광역시 서구 둔산서로 100 (둔산동),35238.0,36.35505672,127.3833597,20200522,2020,5,22,18078
324,문경찻사발축제,경상북도,문경시,4728025027.0,문경읍,473000000000.0,경상북도 문경시 문경읍 문경대로 2416,36919.0,36.74144625,128.08380259999998,20190427,2019,4,27,28063
325,강릉망월제,강원도,강릉시,4215012100.0,노암동,422000000000.0,강원도 강릉시 단오장길 1 (노암동),25586.0,37.74820212,128.8950397,20200208,2020,2,8,16421
326,문경약돌한우축제,경상북도,문경시,4728025030.0,문경읍,473000000000.0,경상북도 문경시 문경읍 새재로 932,36919.0,36.76160207,128.0769905,20181103,2018,11,3,25554
327,문경오미자축제,경상북도,문경시,4728035026.0,동로면,473000000000.0,경상북도 문경시 동로면 노은2길 4,36903.0,36.7714734,128.3141145,20190920,2019,9,20,28653
328,문경사과축제,경상북도,문경시,4728025030.0,문경읍,473000000000.0,경상북도 문경시 문경읍 새재로 932,36919.0,36.76160207,128.0769905,20191012,2019,10,12,3569
329,생거진천 문화축제,충청북도,진천군,4375025024.0,진천읍,438000000000.0,충청북도 진천군 진천읍 백사천길 17,27849.0,36.86152209,127.4420392,20201008,2020,10,8,8796
330,가야문화축제,경상남도,김해시,4825010500.0,대성동,483000000000.0,경상남도 김해시 가야의길 126 (대성동),50917.0,35.23606039,128.87308259999998,20190418,2019,4,18,9187
331,김해분청도자기축제,경상남도,김해시,4825033023.0,진례면,483000000000.0,경상남도 김해시 진례면 진례로 275-35,50874.0,35.25149561,128.745857,20191025,2019,10,25,10384
332,부여서동연꽃축제,충청남도,부여군,4476025028.0,부여읍,448000000000.0,충청남도 부여군 부여읍 궁남로 52,33165.0,36.27145891,126.9136908,20200711,2020,7,11,16813
333,백제문화제,충청남도,부여군,4476025028.0,부여읍,448000000000.0,충청남도 부여군 부여읍 정림로 83,33150.0,36.27902473,126.9128811,20200926,2020,9,26,29050
334,홍성역사인물축제,충청남도,홍성군,4480025021.0,홍성읍,448000000000.0,충청남도 홍성군 홍성읍 아문길 27,32228.0,36.6017196,126.6613896,20200503,2020,5,3,8668
335,제3회의성슈퍼푸드마늘축제,경상북도,의성군,4773025021.0,의성읍,477000000000.0,경상북도 의성군 의성읍 군청길 31,37337.0,36.35271101,128.69720690000003,20201001,2020,10,1,22557
336,상화문학제,대구광역시,수성구,2726011100.0,두산동,273000000000.0,대구광역시 수성구 무학로 112 (두산동),42203.0,35.82937671,128.6205781,20200522,2020,5,22,12560
337,뮤직·수제맥주 페스티벌,대구광역시,수성구,2726011100.0,두산동,273000000000.0,대구광역시 수성구 무학로 112 (두산동),42203.0,35.82937671,128.6205781,20200619,2020,6,19,18171
338,수성못 뮤지컬 프린지 페스티벌,대구광역시,수성구,2726011100.0,두산동,273000000000.0,대구광역시 수성구 무학로 112 (두산동),42203.0,35.82937671,128.6205781,20200704,2020,7,4,14448
339,고모령 가요제,대구광역시,수성구,2726012700.0,대흥동,273000000000.0,대구광역시 수성구 유니버시아드로 140 (대흥동),42250.0,35.83165878,128.687326,20200829,2020,8,29,5065
340,수성못 페스티벌,대구광역시,수성구,2726011100.0,두산동,273000000000.0,대구광역시 수성구 무학로 112,42203.0,35.82937671,128.6205781,20200918,2020,9,18,11620
341,수성 건강 축제,대구광역시,수성구,2726012700.0,대흥동,273000000000.0,대구광역시 수성구 유니버시아드로 140 (대흥동),42250.0,35.83165878,128.687326,20200710,2020,7,10,29439
342,수성빛예술제,대구광역시,수성구,2726011100.0,두산동,273000000000.0,대구광역시 수성구 무학로 112 (두산동),42203.0,35.82937671,128.6205781,20201204,2020,12,4,6143
343,화순고인돌문화축제,전라남도,화순군,4679036022.0,도곡면,468000000000.0,전라남도 화순군 도곡면 효자1길 20,58154.0,34.98557648,126.918716,20200919,2020,9,19,27027
344,화순 국화향연,전라남도,화순군,4679025030.0,화순읍,468000000000.0,전라남도 화순군 화순읍 진각로 85,58122.0,35.05831397,126.9851617,20201023,2020,10,23,2541
345,화순적벽 문화축제,전라남도,화순군,4679038027.0,이서면,468000000000.0,전라남도 화순군 이서면 백아로 3114,58103.0,35.11101204,127.0791227,20201030,2020,10,30,13132
346,제28회 연천 구석기 축제,경기도,연천군,4180025321.0,전곡읍,418000000000.0,경기도 연천군 전곡읍 양연로 1510,11027.0,38.01564928,127.0614528,20201009,2020,10,9,17498
347,2019 연천 구석기 겨울축제,경기도,연천군,4180025321.0,전곡읍,418000000000.0,경기도 연천군 전곡읍 양연로 1510,11027.0,38.01564928,127.0614528,20190113,2019,1,13,7228
348,불갑산상사화축제,전라남도,영광군,4687033026.0,불갑면,469000000000.0,전라남도 영광군 불갑면 불갑사로 450,57058.0,35.19967453,126.5500459,20200918,2020,9,18,24497
349,알리사 리턴 투 원더랜드,제주특별자치도,제주시,5011025326.0,애월읍,501000000000.0,제주특별자치도 제주시 애월읍 애월해안로 516-7,63047.0,33.47767128,126.3600019,20191103,2019,11,3,26201
350,알리사 리턴 투 원더랜드,제주특별자치도,제주시,5011025326.0,애월읍,501000000000.0,제주특별자치도 제주시 애월읍 애월해안로 516-7,63047.0,33.47767128,126.3600019,20191103,2019,11,3,6421
351,제천국제음악영화제,충청북도,제천시,4315011300.0,청전동,432000000000.0,충청북도 제천시 의림대로 242 (청전동),27152.0,37.148685,128.216854,20200813,2020,8,13,4137
352,겨울왕국 제천페스티벌,충청북도,제천시,4315011300.0,청전동,432000000000.0,충청북도 제천시 의림대로 242 (청전동),27152.0,37.148685,128.216854,20201224,2020,12,24,20905
353,휴애리 수국축제,제주특별자치도,서귀포시,5013025329.0,남원읍,501000000000.0,제주특별자치도 서귀포시 남원읍 신례동로 256,63608.0,33.30853467,126.6343826,20200320,2020,3,20,29941
354,제주허브동산 수국축제,제주특별자치도,서귀포시,5013032021.0,표선면,501000000000.0,제주특별자치도 서귀포시 표선면 돈오름로 170,63628.0,33.32912371,126.8147248,20200610,2020,6,10,7075
355,마노르블랑 유럽수국축제,제주특별자치도,서귀포시,5013031026.0,안덕면,501000000000.0,제주특별자치도 서귀포시 안덕면 일주서로2100번길 46,63527.0,33.25482247,126.2949865,20200525,2020,5,25,10383
356,2020 제주식품대전,제주특별자치도,서귀포시,5013011200.0,중문동,501000000000.0,제주특별자치도 서귀포시 중문관광로 224 (중문동),63547.0,33.24129026,126.4244423,20200716,2020,7,16,24218
357,땅끝매화축제,전라남도,해남군,4682041024.0,산이면,468000000000.0,전라남도 해남군 산이면 예덕길 125-89,59012.0,34.62452401,126.463392,20200307,2020,3,7,23745
358,달마고도 걷기축제,전라남도,해남군,4682034034.0,송지면,468000000000.0,전라남도 해남군 송지면 미황사길 164,59067.0,34.38223237,126.5779589,20200328,2020,3,28,24831
359,흑석산 철쭉제,전라남도,해남군,4682038032.0,계곡면,468000000000.0,전라남도 해남군 계곡면 산골길 306,59017.0,34.6709354,126.6169962,20200425,2020,4,25,19759
360,연호보리축제,전라남도,해남군,4682040023.0,황산면,468000000000.0,전라남도 해남군 황산면 원금길 162-51,59008.0,34.59870438,126.4913358,20200530,2020,5,30,21102
361,땅끝수국축제,전라남도,해남군,4682033029.0,현산면,468000000000.0,전라남도 해남군 현산면 봉동길 232-118,59060.0,34.45321139,126.5955014,20200610,2020,6,10,25246
362,송호해변여름축제,전라남도,해남군,4682034030.0,송지면,468000000000.0,전라남도 해남군 송지면 땅끝해안로 1813,59065.0,34.31571344,126.51895,20200718,2020,7,18,22574
363,오시아노 樂 페스티벌,전라남도,해남군,4682043032.0,화원면,468000000000.0,전라남도 해남군 화원면 시아로 552,59002.0,34.670829,126.260601,20200814,2020,8,14,14569
364,북평용줄다리기 축제,전라남도,해남군,4682035021.0,북평면,468000000000.0,전라남도 해남군 북평면 한밭등길 5-1,59055.0,34.40370907,126.6280888,20201023,2020,10,23,25470
365,땅끝 해넘이·해맞이 축제,전라남도,해남군,4682034030.0,송지면,468000000000.0,전라남도 해남군 송지면 땅끝마을길 70-14,59065.0,34.2982093,126.5293983,20201231,2020,12,31,18979
366,군산시간여행축제,전라북도,군산시,4513011800.0,중앙로1가,451000000000.0,전라북도 군산시 중앙로 178 (중앙로1가),54021.0,35.98772627,126.711725,20201009,2020,10,9,23372
367,황태축제,강원도,인제군,4281032024.0,북면,428000000000.0,강원도 인제군 북면 황태길 372,24605.0,38.2208221,128.3707557,20190606,2019,6,6,24186
368,진동계곡산나물축제,강원도,인제군,4281033025.0,기린면,428000000000.0,강원도 인제군 기린면 조침령로 1061,24653.0,37.96392812,128.4053588,20190518,2019,5,18,7790
369,인제빙어축제,강원도,인제군,4281031024.0,남면,428000000000.0,강원도 인제군 남면 모루박길 17-46,24646.0,37.98808996,128.0955517,20200118,2020,1,18,29876
370,평창송어축제,강원도,평창군,4276036021.0,진부면,428000000000.0,강원도 평창군 진부면 경강로 3562,25332.0,37.6332195,128.5570386,20191228,2019,12,28,4126
371,대관령눈꽃축제,강원도,평창군,4276038024.0,대관령면,428000000000.0,강원도 평창군 대관령면 올림픽로 109,25347.0,37.670709,128.704625,20200117,2020,1,17,25443
372,오대산문화축전,강원도,평창군,4276036027.0,진부면,428000000000.0,강원도 평창군 진부면 오대산로 413-28,25318.0,37.73403976,128.5875972,20201008,2020,10,8,25091
373,조선통신사 축제,부산광역시,중구,2611013100.0,창선동1가,261000000000.0,부산광역시 중구 광복중앙로 3 (창선동1가),48948.0,35.09953937,129.0311369,20201001,2020,10,1,29156
374,광복로연등문화제,부산광역시,중구,2611013400.0,광복동2가,261000000000.0,부산광역시 중구 광복로77번길 5 (광복동2가),48952.0,35.09905809,129.0333969,20200414,2020,4,14,22075
375,보수동책방골목문화축제,부산광역시,중구,2611012000.0,보수동1가,261000000000.0,부산광역시 중구 흑교로46번길 11 (보수동1가),48967.0,35.10362715,129.0261809,20201001,2020,10,1,20825
376,부산국제영화제 전야제,부산광역시,중구,2611014000.0,남포동5가,261000000000.0,부산광역시 중구 비프광장로 36 (남포동5가),48953.0,35.09862035,129.0287588,20201006,2020,10,6,7028
